long_decimal;lat_decimal
11,85469444;4,780611111
11,85469444;4,780611111
11,85469444;4,780611111
11,85469444;4,780611111
11,85469444;4,780611111
11,85469444;4,780611111
15,9167;2,5
15,9167;2,5
17,4589;1,364169444
17,4589;1,364169444
17,4589;1,364169444
14,87427778;0,008583333
14,87427778;0,008583333
14,87427778;0,008583333
15,5534;2,854388889
15,5534;2,854388889
14,8703;0,898166667
14,8703;0,898166667
14,8703;0,898166667
14,82463056;0,889019444
14,82463056;0,889019444
14,82463056;0,889019444
14,82463056;0,889019444
14,82463056;0,889019444
14,82463056;0,889019444
15,26983056;4,28035
15,26983056;4,28035
15,26983056;4,28035
11,86923889;4,756780556
11,86923889;4,756780556
11,86923889;4,756780556
15,27377222;4,219594444
15,27377222;4,219594444
15,27377222;4,219594444
15,27377222;4,219594444
15,27377222;4,219594444
15,27377222;4,219594444
11,89985;4,798280556
11,89985;4,798280556
11,89985;4,798280556
12,6737;3,440969444
12,6737;3,440969444
12,6737;3,440969444
11,87281667;4,782358333
11,87281667;4,782358333
11,87281667;4,782358333
11,87978056;4,778838889
11,87978056;4,778838889
11,87978056;4,778838889
11,97833333;4,959722222
11,97833333;4,959722222
11,97833333;4,959722222
15,87319444;1,872916667
15,87319444;1,872916667
15,87319444;1,872916667
12,65711111;3,078111111
12,65711111;3,078111111
12,65711111;3,078111111
11,88252778;4,832805556
11,88252778;4,832805556
11,88252778;4,832805556
11,88252778;4,832805556
11,88252778;4,832805556
11,88252778;4,832805556
15,10866667;4,250472222
15,10866667;4,250472222
15,10866667;4,250472222
12,04327778;4,607888889
12,04327778;4,607888889
12,04327778;4,607888889
15,2854;4,275169444
15,2854;4,275169444
11,8398;4,79995
11,8398;4,79995
11,8398;4,79995
11,8398;4,79995
11,8398;4,79995
11,8398;4,79995
15,90669444;0,685694444
15,90669444;0,685694444
15,90669444;0,685694444
15,34708333;0,586805556
15,34708333;0,586805556
15,34708333;0,586805556
15,6668;3,465688889
15,6668;3,465688889
15,6668;3,465688889
16,0444;2,98275
16,0444;2,98275
18,06361111;1,616666667
18,06361111;1,616666667
18,06361111;1,616666667
18,06;1,5755
18,06;1,5755
18,06;1,5755
16,143;1,885561111
16,143;1,885561111
16,143;1,885561111
17,1834;2,632861111
17,1834;2,632861111
15,26775;4,19395
15,26775;4,19395
15,26775;4,19395
15,27813889;4,249830556
15,27813889;4,249830556
15,27813889;4,249830556
15,27813889;4,249830556
15,27813889;4,249830556
15,27813889;4,249830556
16,0857;2,051280556
16,0857;2,051280556
16,0857;2,051280556
12,0637;4,131188889
12,0637;4,131188889
12,0637;4,131188889
14,4211;2,450311111
14,4211;2,450311111
14,4211;2,450311111
14,50897222;0,870222222
14,50897222;0,870222222
14,50897222;0,870222222
14,55486111;0,10575
14,55486111;0,10575
13,8681;3,130830556
13,8681;3,130830556
13,8681;3,130830556
15,59677778;3,226277778
15,59677778;3,226277778
15,59677778;3,226277778
14,067;3,816688889
14,067;3,816688889
12,32112222;3,480886111
12,32112222;3,480886111
12,32112222;3,480886111
12,91591667;4,480222222
12,91591667;4,480222222
12,91591667;4,480222222
13,4118;4,177688889
13,4118;4,177688889
13,4118;4,177688889
15,22705556;4,283861111
15,22705556;4,283861111
15,22705556;4,283861111
15,22705556;4,283861111
15,22705556;4,283861111
15,22705556;4,283861111
14,15486111;3,710666667
14,15486111;3,710666667
14,15486111;3,710666667
13,59288889;4,264388889
13,59288889;4,264388889
13,59288889;4,264388889
14,79530556;4,344611111
14,79530556;4,344611111
14,79530556;4,344611111
14,75571111;4,364380556
14,75571111;4,364380556
14,75571111;4,364380556
14,75571111;4,364380556
14,75571111;4,364380556
14,75571111;4,364380556
15,21706111;4,284930556
15,21706111;4,284930556
15,21706111;4,284930556
15,21706111;4,284930556
15,21706111;4,284930556
15,21706111;4,284930556
12,19416667;4,44
11,86280556;4,79575
11,86280556;4,79575
11,86280556;4,79575
11,86280556;4,79575
11,86280556;4,79575
11,86280556;4,79575
11,87222222;4,806388889
11,87222222;4,806388889
11,87222222;4,806388889
11,87222222;4,806388889
11,87222222;4,806388889
11,87222222;4,806388889
12,06494444;3,834027778
12,06494444;3,834027778
12,06494444;3,834027778
13,28936111;3,2495
13,28936111;3,2495
13,28936111;3,2495
12,11956111;4,841538889
12,11956111;4,841538889
12,11956111;4,841538889
15,24418889;4,244658333
15,24418889;4,244658333
15,24418889;4,244658333
15,24418889;4,244658333
15,24418889;4,244658333
15,24418889;4,244658333
15,15648889;4,325
15,15648889;4,325
15,15648889;4,325
15,15648889;4,325
15,15648889;4,325
15,15648889;4,325
14,57944444;2,326
14,57944444;2,326
14,57944444;2,326
14,95218889;1,585388889
14,95218889;1,585388889
14,95218889;1,585388889
12,35444444;4,364716667
12,35444444;4,364716667
12,35444444;4,364716667
11,98;4,650277778
11,98;4,650277778
11,98;4,650277778
15,36938889;4,086555556
15,36938889;4,086555556
15,36938889;4,086555556
15,12763889;4,402861111
15,12763889;4,402861111
15,12763889;4,402861111
15,6948;1,041311111
15,6948;1,041311111
17,61072778;0,655533333
17,61072778;0,655533333
17,61072778;0,655533333
11,87425;4,76675
11,87425;4,76675
11,87425;4,76675
11,87425;4,76675
11,87425;4,76675
11,87425;4,76675
11,83436111;4,676666667
11,83436111;4,676666667
11,83436111;4,676666667
16,7996;3,285830556
16,7996;3,285830556
13,39718611;4,821641667
13,39718611;4,821641667
13,39718611;4,821641667
16,9911;3,071530556
16,9911;3,071530556
16,9911;3,071530556
13,06477778;4,108916667
13,06477778;4,108916667
13,06477778;4,108916667
14,69086111;4,563916667
14,69086111;4,563916667
14,69086111;4,563916667
17,11402778;1,037777778
17,11402778;1,037777778
17,11402778;1,037777778
17,0437;2,453811111
17,0437;2,453811111
17,0437;2,453811111
17,02797222;2,415
17,02797222;2,415
11,92694444;4,790555556
11,92694444;4,790555556
11,92694444;4,790555556
11,92694444;4,790555556
11,92694444;4,790555556
11,92694444;4,790555556
13,86408333;4,294805556
13,86408333;4,294805556
13,86408333;4,294805556
12,60238889;3,961083333
12,60238889;3,961083333
12,60238889;3,961083333
12,141;4,368805556
12,141;4,368805556
12,141;4,368805556
15,26416944;4,206888889
15,26416944;4,206888889
15,26416944;4,206888889
15,26416944;4,206888889
15,26416944;4,206888889
15,26416944;4,206888889
13,56952778;3,968527778
13,56952778;3,968527778
13,56952778;3,968527778
15,18593889;4,310369444
15,18593889;4,310369444
15,18593889;4,310369444
15,17845;4,322688889
15,17845;4,322688889
15,17845;4,322688889
11,70195;4,433433333
11,70195;4,433433333
13,54444444;4,163611111
13,54444444;4,163611111
13,54444444;4,163611111
14,7974;4,184919444
14,7974;4,184919444
14,7974;4,184919444
12,61997222;3,485027778
12,61997222;3,485027778
12,61997222;3,485027778
15,28863889;4,143011111
15,28863889;4,143011111
15,28863889;4,143011111
15,09563056;4,336161111
15,09563056;4,336161111
15,09563056;4,336161111
11,89338889;4,766722222
11,89338889;4,766722222
11,89338889;4,766722222
11,89338889;4,766722222
11,89338889;4,766722222
11,89338889;4,766722222
11,88694444;4,754444444
11,88694444;4,754444444
11,88694444;4,754444444
11,88694444;4,754444444
11,88694444;4,754444444
11,88694444;4,754444444
15,50608333;0,828972222
15,50608333;0,828972222
12,05227778;4,580347222
12,05227778;4,580347222
12,05227778;4,580347222
16,30735833;2,000380556
16,30735833;2,000380556
16,30735833;2,000380556
15,62333333;0,005
15,62333333;0,005
15,62333333;0,005
12,14327778;4,423916667
12,14327778;4,423916667
12,14327778;4,423916667
12,58552778;3,828583333
12,58552778;3,828583333
12,58552778;3,828583333
15,59213889;4,004833333
15,59213889;4,004833333
15,59213889;4,004833333
15,28072222;4,271083333
15,28072222;4,271083333
15,28072222;4,271083333
15,28072222;4,271083333
15,28072222;4,271083333
15,28072222;4,271083333
12,81108333;4,345222222
12,81108333;4,345222222
12,81108333;4,345222222
13,349;3,52975
13,349;3,52975
13,349;3,52975
15,28719444;4,235916667
15,28719444;4,235916667
15,28719444;4,235916667
15,28719444;4,235916667
15,28719444;4,235916667
15,28719444;4,235916667
15,25458333;4,175305556
15,25458333;4,175305556
15,25458333;4,175305556
15,25458333;4,175305556
15,25458333;4,175305556
15,25458333;4,175305556
15,27788889;4,257638889
15,27788889;4,257638889
15,27788889;4,257638889
15,27788889;4,257638889
15,27788889;4,257638889
15,27788889;4,257638889
15,28998056;4,226819444
15,28998056;4,226819444
15,28998056;4,226819444
15,28998056;4,226819444
15,28998056;4,226819444
15,28998056;4,226819444
15,46105556;3,784694444
15,46105556;3,784694444
15,46105556;3,784694444
15,24253333;4,266063889
15,24253333;4,266063889
15,24253333;4,266063889
15,24253333;4,266063889
15,24253333;4,266063889
15,24253333;4,266063889
15,2686;4,1681
15,2686;4,1681
15,2686;4,1681
15,2686;4,1681
15,2686;4,1681
15,2686;4,1681
15,22256111;4,2701
15,22256111;4,2701
15,22256111;4,2701
15,22256111;4,2701
15,22256111;4,2701
15,22256111;4,2701
12,7237;2,50375
12,7237;2,50375
12,7237;2,50375
14,71069444;4,259444444
14,71069444;4,259444444
14,71069444;4,259444444
15,235675;4,305347222
15,235675;4,305347222
15,235675;4,305347222
15,73141667;3,952194444
15,73141667;3,952194444
15,73141667;3,952194444
11,87916667;4,788055556
11,87916667;4,788055556
11,87916667;4,788055556
11,87916667;4,788055556
11,87916667;4,788055556
11,87916667;4,788055556
14,8794;3,832719444
14,8794;3,832719444
14,8794;3,832719444
15,19906944;4,292061111
15,19906944;4,292061111
15,19906944;4,292061111
13,6409;3,682061111
13,6409;3,682061111
13,6409;3,682061111
15,19183056;4,278233333
15,19183056;4,278233333
15,19183056;4,278233333
12,80886111;2,285166667
